Anno,Codice Istat provincia,Provincia,Codice Istat comune,Comune,Tasso mortalita' anagrafica,Tasso natalita' anagrafica,Tasso iscrizione anagrafica,Tasso cancellazione anagrafica
2014,19,CR,19045,GABBIONETA-BINANUOVA,14.6,6.74,31.4,41.6
2014,19,CR,19046,GADESCO-PIEVE DELMONA,8.39,10.3,44.9,45.4
2014,19,CR,19047,GENIVOLTA,6.49,9.73,50.3,31.6
2014,19,CR,19048,GERRE DE' CAPRIOLI,6.91,8.44,53.7,58.3
2014,19,CR,19049,GOMBITO,10.9,4.71,21.9,26.7
2014,19,CR,19050,GRONTARDO,9.54,8.86,29.3,34.7
2014,19,CR,19051,GRUMELLO CREMONESE ED UNITI,12.5,9.3,31.1,32.2
2014,19,CR,19052,GUSSOLA,10.2,8.14,24.7,42.8
2014,19,CR,19053,ISOLA DOVARESE,17.5,6.67,14.1,16.6
2014,19,CR,19054,IZANO,6.89,7.87,16.7,24.1
2014,19,CR,19055,MADIGNANO,10.5,6.12,31.6,34
2014,19,CR,19056,MALAGNINO,3.61,17.4,41.5,44.5
2014,19,CR,19057,MARTIGNANA DI PO,7.89,12.3,41.4,32.5
2014,19,CR,19058,MONTE CREMASCO,7.72,7.72,18,29.6
2014,19,CR,19059,MONTODINE,10.1,8.61,28.2,33.3
2014,19,CR,19060,MOSCAZZANO,12.3,8.61,13.5,9.84
2014,19,CR,19061,MOTTA BALUFFI,7.28,5.2,33.3,30.1
2014,19,CR,19062,OFFANENGO,5.67,7.34,30,22.3
2014,19,CR,19063,OLMENETA,7.18,7.18,26.6,22.5
2014,19,CR,19064,OSTIANO,15,7.68,36.7,31.7
2014,19,CR,19065,PADERNO PONCHIELLI,19.8,12.3,34.8,29.4
2014,19,CR,19066,PALAZZO PIGNANO,7.79,7.53,38.4,46.7
2014,19,CR,19067,PANDINO,8.79,8.12,30.8,30.8
2014,19,CR,19068,PERSICO DOSIMO,4.07,8.73,32.5,45.4
2014,19,CR,19069,PESCAROLO ED UNITI,13.9,6.97,30.4,28.5
2014,19,CR,19070,PESSINA CREMONESE,6.01,6.01,22.5,27
2014,19,CR,19071,PIADENA,14.4,6.68,40.6,33.1
2014,19,CR,19072,PIANENGO,8.9,7.74,30.5,39.4
2014,19,CR,19073,PIERANICA,4.24,7.63,21.2,19.5
2014,19,CR,19074,PIEVE D'OLMI,9.82,8.31,34.7,34
2014,19,CR,19075,PIEVE SAN GIACOMO,8.01,14.8,40,40
2014,19,CR,19076,PIZZIGHETTONE,10.4,7.42,21.3,20.6
2014,19,CR,19077,POZZAGLIO ED UNITI,6.8,8.16,42.8,44.8
2014,19,CR,19078,QUINTANO,11.6,8.44,33.7,31.6
2014,19,CR,19079,RICENGO,9.03,6.77,35.5,38.9
2014,19,CR,19080,RIPALTA ARPINA,12.6,7.78,20.4,37
2014,19,CR,19081,RIPALTA CREMASCA,8.38,9.54,31.2,28.6
2014,19,CR,19082,RIPALTA GUERINA,7.51,5.63,11.2,26.2
2014,19,CR,19083,RIVAROLO DEL RE ED UNITI,9.89,8.4,26.7,29.6
2014,19,CR,19084,RIVOLTA D'ADDA,11.1,9.16,31,27.7
2014,19,CR,19085,ROBECCO D'OGLIO,20,9.2,37.6,41.8
2014,19,CR,19086,ROMANENGO,10.6,9.35,29,41.6
2014,19,CR,19087,SALVIROLA,5.12,9.4,23,29
2014,19,CR,19088,SAN BASSANO,20.4,6.35,36.3,29.9
2014,19,CR,19089,SAN DANIELE PO,12.1,7.88,25.8,32.2
2014,19,CR,19090,SAN GIOVANNI IN CROCE,8.38,10.4,34,27.7
2014,19,CR,19091,SAN MARTINO DEL LAGO,20,2.22,60.2,66.8
2014,19,CR,19092,SCANDOLARA RAVARA,13.8,5.54,22.1,38.8
2014,19,CR,19093,SCANDOLARA RIPA D'OGLIO,15.3,5.13,39.3,102
2014,19,CR,19094,SERGNANO,6.59,11.8,25.5,24.7
2014,19,CR,19095,SESTO ED UNITI,10.8,8.29,42,38.2
2014,19,CR,19096,SOLAROLO RAINERIO,10.1,4.07,40.7,42.7
2014,19,CR,19097,SONCINO,11.3,7.32,25.3,26.8
2014,19,CR,19098,SORESINA,13.7,10.1,32.6,30.5
2014,19,CR,19099,SOSPIRO,24.4,4.7,50.5,30.1
2014,19,CR,19100,SPINADESCO,10.9,6.41,38.5,45.5
2014,19,CR,19101,SPINEDA,17.9,6.54,24.5,24.5
2014,19,CR,19102,SPINO D'ADDA,7.19,7.48,23.7,37.1
2014,19,CR,19103,STAGNO LOMBARDO,12.1,9.57,37,38.2
2014,19,CR,19104,TICENGO,13.4,15.6,22.3,33.5
2014,19,CR,19105,TORLINO VIMERCATI,6.37,6.37,46.7,40.3
2014,19,CR,19106,TORNATA,14.6,4.17,22.9,58.4
2014,19,CR,19107,TORRE DE' PICENARDI,10.7,4.51,20.8,17.4
2014,19,CR,19108,TORRICELLA DEL PIZZO,20.1,9.3,23.2,44.9
2014,19,CR,19109,TRESCORE CREMASCO,8.54,7.52,27.6,43.4
2014,19,CR,19110,TRIGOLO,17.6,6.25,28.9,35.2
2014,19,CR,19111,VAIANO CREMASCO,7.32,9.93,26.4,32.1
2014,19,CR,19112,VAILATE,8.28,7.85,32,27
2014,19,CR,19113,VESCOVATO,12.7,6.52,33.3,47.6
2014,19,CR,19114,VOLONGO,20.2,3.67,34.9,51.4
2014,19,CR,19115,VOLTIDO,22.6,10,27.6,17.6
2014,20,MN,20001,ACQUANEGRA SUL CHIESE,10.3,8.71,34.5,36.5
2014,20,MN,20002,ASOLA,9.75,9.85,28.1,21.2
2014,20,MN,20003,BAGNOLO SAN VITO,10.8,8.97,28.1,30.9
2014,20,MN,20004,BIGARELLO,9,10.9,45,39.3
2014,20,MN,20006,BORGOFRANCO SUL PO,15.3,2.55,34.4,25.5
2014,20,MN,20007,BOZZOLO,11.5,7.09,31.2,25.7
2014,20,MN,20008,CANNETO SULL'OGLIO,11.7,7.79,28,32.2
2014,20,MN,20009,CARBONARA DI PO,12.9,7.59,22.7,22
2014,20,MN,20010,CASALMORO,6.99,9.61,42.3,46.3
2014,20,MN,20011,CASALOLDO,9.32,13.4,35.4,32
2014,20,MN,20012,CASALROMANO,7.28,7.28,28.4,50.3
2014,20,MN,20013,CASTELBELFORTE,9.37,11.8,33.1,28.4
2014,20,MN,20014,CASTEL D'ARIO,8.53,7.29,29.7,44.7
2014,20,MN,20015,CASTEL GOFFREDO,6.47,10,38.3,39.3
2014,20,MN,20016,CASTELLUCCHIO,8.96,8,31.8,33.7
2014,20,MN,20017,CASTIGLIONE DELLE STIVIERE,8.06,9.06,44.1,36.7
2014,20,MN,20018,CAVRIANA,8.65,7.37,29,40.9
2014,20,MN,20019,CERESARA,9.29,8.18,26.7,20.8
2014,20,MN,20020,COMMESSAGGIO,17.5,5.26,31.6,43.8
2014,20,MN,20021,CURTATONE,7.51,8.98,33.1,36.1
2014,20,MN,20022,DOSOLO,10.2,9.7,30.2,31.3
2014,20,MN,20023,FELONICA,19.8,3.54,26.9,22.6
2014,20,MN,20024,GAZOLDO DEGLI IPPOLITI,5.66,5.66,36.6,35.9
2014,20,MN,20025,GAZZUOLO,15.9,8.82,29.8,32.7
2014,20,MN,20026,GOITO,10.4,8.82,26.9,28.5
2014,20,MN,20027,GONZAGA,10.9,9.1,31,25.8
2014,20,MN,20028,GUIDIZZOLO,10.9,11.5,43.2,45.1
2014,20,MN,20029,MAGNACAVALLO,12.4,8.07,39.7,50.3
2014,20,MN,20030,MANTOVA,12.5,8.13,42.4,34.8
2014,20,MN,20031,MARCARIA,12.6,6.4,25.7,30.5
2014,20,MN,20032,MARIANA MANTOVANA,8.21,9.58,52,53.4
2014,20,MN,20033,MARMIROLO,9.65,8.12,28.1,34.1
2014,20,MN,20034,MEDOLE,8.34,6.86,31.6,33.3
2014,20,MN,20035,MOGLIA,13,7.49,28.7,36.2
2014,20,MN,20036,MONZAMBANO,6.97,9.02,35.2,35.2
2014,20,MN,20037,MOTTEGGIANA,9.16,13.7,57.6,75.2
2014,20,MN,20038,OSTIGLIA,11.2,6.65,30,31.2
2014,20,MN,20039,PEGOGNAGA,11,6.78,28.1,25.1
2014,20,MN,20040,PIEVE DI CORIANO,7.47,7.47,42,43.9
2014,20,MN,20041,PIUBEGA,10.8,9.14,23.4,35.4
2014,20,MN,20042,POGGIO RUSCO,12.3,7.14,50.8,25.2
2014,20,MN,20043,POMPONESCO,11.6,8.72,30.8,33.7
2014,20,MN,20044,PONTI SUL MINCIO,7.66,8.09,41.3,34.4
2014,20,MN,20045,PORTO MANTOVANO,8.49,7.33,35.8,32.7
2014,20,MN,20046,QUINGENTOLE,11.5,5.78,49.6,30.6
2014,20,MN,20047,QUISTELLO,12,7.53,28.7,25.9
2014,20,MN,20048,REDONDESCO,11.5,8.44,34.5,25.3
2014,20,MN,20049,REVERE,13.3,6.3,46.8,35.4
2014,20,MN,20050,RIVAROLO MANTOVANO,12.7,9.28,20.8,23.6
2014,20,MN,20051,RODIGO,15.8,7.39,35.1,27.3
2014,20,MN,20052,RONCOFERRARO,13.5,8.45,30.3,31.3
2014,20,MN,20053,ROVERBELLA,8.76,8.53,30.5,27.4
2014,20,MN,20054,SABBIONETA,10,8.13,30,25.3
2014,20,MN,20055,SAN BENEDETTO PO,13.3,6.66,23.3,38.5
2014,20,MN,20056,SAN GIACOMO DELLE SEGNATE,11.7,6.45,32.8,55.1
2014,20,MN,20057,SAN GIORGIO DI MANTOVA,8.34,9.07,42.2,40.7
2014,20,MN,20058,SAN GIOVANNI DEL DOSSO,10.7,10,26.2,97.1
2014,20,MN,20059,SAN MARTINO DALL'ARGINE,17.5,4.53,14.1,19.8
2014,20,MN,20060,SCHIVENOGLIA,11.7,4.19,41,50.2
2014,20,MN,20061,SERMIDE,13.9,7.35,29,23.8
2014,20,MN,20062,SERRAVALLE A PO,16.6,7.68,40.9,35.2
2014,20,MN,20063,SOLFERINO,10.8,8.9,53.8,46.8
2014,20,MN,20064,SUSTINENTE,13,6.97,29.2,39.5
2014,20,MN,20065,SUZZARA,9.67,10.2,29.5,26.1
2014,20,MN,20066,VIADANA,8.94,8.69,36.6,35
2014,20,MN,20067,VILLA POMA,12.6,4.86,23.3,29.1
2014,20,MN,20068,VILLIMPENTA,6.7,8.48,33.9,41.1
2014,20,MN,20070,VOLTA MANTOVANA,9.74,8.66,31.1,27.3
2014,20,MN,20071,BORGO VIRGILIO,11.4,8.4,43.7,36.1
2014,97,LC,97001,ABBADIA LARIANA,10.5,8.97,34.9,35.9
2014,97,LC,97002,AIRUNO,11.9,5.45,36.4,36.7
2014,97,LC,97003,ANNONE DI BRIANZA,6.88,9.03,33.9,17.2
2014,97,LC,97004,BALLABIO,6.85,9.3,39.6,41.8
2014,97,LC,97005,BARZAGO,9.65,3.61,26.1,34.9
2014,97,LC,97006,BARZANO',6.38,6.77,25.7,35.4
2014,97,LC,97007,BARZIO,9.88,5.32,28.1,41.8
2014,97,LC,97008,BELLANO,11,7.35,24.1,30.6
2014,97,LC,97009,BOSISIO PARINI,9.7,10.2,28.5,45
2014,97,LC,97010,BRIVIO,10.7,5.35,29.3,33.2
2014,97,LC,97011,BULCIAGO,8.11,8.11,34.4,45.3
2014,97,LC,97012,CALCO,6.85,10,41.1,44.1
2014,97,LC,97013,CALOLZIOCORTE,8.42,7.78,26.1,30.9
2014,97,LC,97014,CARENNO,12.8,9.48,31.8,20.3
2014,97,LC,97015,CASARGO,16.8,7.2,24,14.4
2014,97,LC,97016,CASATENOVO,7.58,7.58,31.2,30.2
2014,97,LC,97017,CASSAGO BRIANZA,7.17,9.86,34.2,30.2
2014,97,LC,97018,CASSINA VALSASSINA,12.5,6.26,43.8,25
2014,97,LC,97019,CASTELLO DI BRIANZA,7.02,6.63,35.5,39.4
2014,97,LC,97020,CERNUSCO LOMBARDONE,9.13,8.34,52.1,55.8
2014,97,LC,97021,CESANA BRIANZA,7.47,7.47,24.4,22.4
2014,97,LC,97022,CIVATE,12,7.05,21.4,36.2
2014,97,LC,97023,COLICO,8.31,11,30.6,28.6
2014,97,LC,97024,COLLE BRIANZA,5.17,8.05,23.5,39.6
2014,97,LC,97025,CORTENOVA,10.5,4.88,6.51,22
2014,97,LC,97026,COSTA MASNAGA,9.6,11.2,30.6,27.7
2014,97,LC,97027,CRANDOLA VALSASSINA,11.6,0,3.89,11.6
2014,97,LC,97028,CREMELLA,5.65,3.96,44.6,40.1
2014,97,LC,97029,CREMENO,8.69,7.36,24.7,40.1
2014,97,LC,97030,DERVIO,11.5,8.18,20.1,22.3
2014,97,LC,97031,DOLZAGO,10.3,10.3,46.3,34.7
2014,97,LC,97032,DORIO,6.34,3.17,22.2,25.3
2014,97,LC,97033,ELLO,6.51,7.32,25.2,23.6
2014,97,LC,97034,ERVE,5.54,4.15,33.2,19.4
2014,97,LC,97035,ESINO LARIO,11.8,11.8,22.3,17
2014,97,LC,97036,GALBIATE,13,8.6,35.6,34.5
2014,97,LC,97037,GARBAGNATE MONASTERO,7.7,9.73,34.4,49.9
2014,97,LC,97038,GARLATE,7.08,6.7,40.2,35.4
2014,97,LC,97039,IMBERSAGO,9.02,6.56,37.7,48.3
2014,97,LC,97040,INTROBIO,12.4,6.99,34.9,35.9
2014,97,LC,97041,INTROZZO,39.3,15.7,31.4,55.1
2014,97,LC,97042,LECCO,10,7.95,32.6,30.3
2014,97,LC,97043,LIERNA,9.19,6.43,35.8,32.6
2014,97,LC,97044,LOMAGNA,8.25,8.85,33.2,40
2014,97,LC,97045,MALGRATE,9.52,7.89,52,46.4
2014,97,LC,97046,MANDELLO DEL LARIO,11.9,6.4,22.5,23.9
2014,97,LC,97047,MARGNO,7.92,7.92,29,31.7
2014,97,LC,97048,MERATE,10.1,7.79,33.5,34.1
2014,97,LC,97049,MISSAGLIA,8.21,7.75,34.6,37.5
2014,97,LC,97050,MOGGIO,8.13,8.13,10.1,24.4
2014,97,LC,97051,MOLTENO,6.15,8.38,35.2,39.1
2014,97,LC,97052,MONTE MARENZO,5.58,9.65,19.3,33.5
2014,97,LC,97053,MONTEVECCHIA,5.43,9.32,41.5,21.3
2014,97,LC,97054,MONTICELLO BRIANZA,13.4,8.7,45.1,34.8
2014,97,LC,97055,MORTERONE,0,26.3,26.3,52.6
2014,97,LC,97056,NIBIONNO,6.2,10.5,36.1,43.4
2014,97,LC,97057,OGGIONO,8.19,8.98,35.1,31.1
2014,97,LC,97058,OLGIATE MOLGORA,10.6,8.75,40,45
2014,97,LC,97059,OLGINATE,11.7,8.7,32.5,39.5
2014,97,LC,97060,OLIVETO LARIO,12.5,6.7,47.7,38.5
2014,97,LC,97061,OSNAGO,7.82,9.06,43.4,47.3
2014,97,LC,97062,PADERNO D'ADDA,7.91,8.17,48,41.8
2014,97,LC,97063,PAGNONA,12.8,7.7,2.56,15.4
2014,97,LC,97064,PARLASCO,7.14,7.14,0,14.2
2014,97,LC,97065,PASTURO,10.4,12.4,38.2,35.2
2014,97,LC,97066,PEREGO,8.29,6.63,23.2,32
2014,97,LC,97067,PERLEDO,15.4,7.19,29.8,27.7
2014,97,LC,97068,PESCATE,7.01,9.35,60.3,51.4
2014,97,LC,97069,PREMANA,5.68,7.86,8.74,6.55
2014,97,LC,97070,PRIMALUNA,4.9,6.68,29.8,32
2014,97,LC,97071,ROBBIATE,6.09,10.7,41.5,39.4
2014,97,LC,97072,ROGENO,5.63,8.44,22.8,26.9
2014,97,LC,97073,ROVAGNATE,8.17,7.49,36.4,33
2014,97,LC,97074,SANTA MARIA HOE',4.51,9.03,25.2,37.4
2014,97,LC,97075,SIRONE,6.66,6.66,26.6,23.7
2014,97,LC,97076,SIRTORI,10.7,8.31,36,44.3
2014,97,LC,97077,SUEGLIO,27.3,0,6.84,6.84
2014,97,LC,97078,SUELLO,9.26,9.26,25.4,26.6
2014,97,LC,97079,TACENO,12.6,19.9,25.3,38
2014,97,LC,97080,TORRE DE' BUSI,6.3,12.1,33.4,22.3
2014,97,LC,97081,TREMENICO,11.6,0,11.6,23.2
2014,97,LC,97082,VALGREGHENTINO,6.39,6.39,27.6,22.9
2014,97,LC,97083,VALMADRERA,7.72,8.66,29.2,34.3
2014,97,LC,97084,VARENNA,10.2,5.1,39.5,33.1
2014,97,LC,97085,VENDROGNO,21.9,6.25,46.9,28.1
2014,97,LC,97086,VERCURAGO,9.15,5.98,37.6,34.4
2014,97,LC,97089,VESTRENO,9.83,9.83,22.9,22.9
2014,97,LC,97090,VIGANO',7.26,10.6,46.9,29.5
2014,97,LC,97091,VERDERIO,5.22,10.2,30.1,32.3
2014,98,LO,98001,ABBADIA CERRETO,0,3.35,6.7,20.1
2014,98,LO,98002,BERTONICO,13.7,5.14,20.5,24.8
2014,98,LO,98003,BOFFALORA D'ADDA,7.39,9.09,40.9,40.3
2014,98,LO,98004,BORGHETTO LODIGIANO,11.3,11.1,33,36.8
2014,98,LO,98005,BORGO SAN GIOVANNI,3.4,15.7,44.2,51
2014,98,LO,98006,BREMBIO,7.07,7.07,36.1,31.6
2014,98,LO,98007,CAMAIRAGO,7.31,4.38,35.1,45.3
2014,98,LO,98008,CASALETTO LODIGIANO,6.39,11.7,54.5,42.7
2014,98,LO,98009,CASALMAIOCCO,5.46,12.2,42.7,36.6
2014,98,LO,98010,CASALPUSTERLENGO,8.45,9.44,30.3,29.2
2014,98,LO,98011,CASELLE LANDI,13.5,2.46,18.4,20.9
2014,98,LO,98012,CASELLE LURANI,8.1,8.75,50.8,68
2014,98,LO,98013,CASTELNUOVO BOCCA D'ADDA,12.7,6.67,31.5,29.7
2014,98,LO,98014,CASTIGLIONE D'ADDA,9.21,4.18,22.8,32.4
2014,98,LO,98015,CASTIRAGA VIDARDO,9.93,10.2,48.9,42.3
2014,98,LO,98016,CAVACURTA,10.7,3.58,33.4,37
2014,98,LO,98017,CAVENAGO D'ADDA,7.16,8.05,47.4,35.8
2014,98,LO,98018,CERVIGNANO D'ADDA,7.82,11.9,50.1,35.8
2014,98,LO,98019,CODOGNO,11.7,8.84,35,25.4
2014,98,LO,98020,COMAZZO,4.03,12,54.1,53.2
2014,98,LO,98021,CORNEGLIANO LAUDENSE,5.1,8.84,44.9,44.2
2014,98,LO,98022,CORNO GIOVINE,11.8,10.1,29.6,19.4
2014,98,LO,98023,CORNOVECCHIO,8.98,4.49,17.9,53.9
2014,98,LO,98024,CORTE PALASIO,6.49,7.79,41.5,31.1
2014,98,LO,98025,CRESPIATICA,7.29,10,40.6,42.4
2014,98,LO,98026,FOMBIO,7.35,8.22,41.9,41.1
2014,98,LO,98027,GALGAGNANO,1.6,12.8,47.3,47.3
2014,98,LO,98028,GRAFFIGNANA,9.3,9.67,18.9,23.8
2014,98,LO,98029,GUARDAMIGLIO,7.01,8.86,35,29.5
2014,98,LO,98030,LIVRAGA,10.7,6.51,25.6,20.3
2014,98,LO,98031,LODI,11.1,7.99,35.2,26.7
2014,98,LO,98032,LODI VECCHIO,8.23,9.69,34.8,39.1
2014,98,LO,98033,MACCASTORNA,15.1,0,60.6,75.7
2014,98,LO,98034,MAIRAGO,6.39,11.3,29.1,34
2014,98,LO,98035,MALEO,15.8,4.02,21.3,38.7
2014,98,LO,98036,MARUDO,9.04,13.2,50,53
2014,98,LO,98037,MASSALENGO,6.87,9.98,49.4,39
2014,98,LO,98038,MELETI,33.7,2.1,25.3,14.7
2014,98,LO,98039,MERLINO,4.98,12.7,44.8,64.7
2014,98,LO,98040,MONTANASO LOMBARDO,8.24,7.37,26.8,34.2
2014,98,LO,98041,MULAZZANO,7.48,9.05,34.4,29.2
2014,98,LO,98042,ORIO LITTA,9.72,7.29,31.1,33.5
2014,98,LO,98043,OSPEDALETTO LODIGIANO,12.5,9.43,34.6,44
2014,98,LO,98044,OSSAGO LODIGIANO,10.3,8.3,44.2,31.8
2014,98,LO,98045,PIEVE FISSIRAGA,5.08,8.47,41.8,35
2014,98,LO,98046,SALERANO SUL LAMBRO,6.7,5.96,26.8,42
2014,98,LO,98047,SAN FIORANO,5.96,7.04,29.2,29.2
2014,98,LO,98048,SAN MARTINO IN STRADA,8.74,7.1,38.2,33.8
2014,98,LO,98049,SAN ROCCO AL PORTO,11.6,7.94,32.3,30.9
2014,98,LO,98050,SANT'ANGELO LODIGIANO,9.06,9.06,34.8,27.1
2014,98,LO,98051,SANTO STEFANO LODIGIANO,14.9,7.71,31.3,24.1
2014,98,LO,98052,SECUGNAGO,4.92,5.9,33.4,25.6
2014,98,LO,98053,SENNA LODIGIANA,15.3,8.16,25,55.1
2014,98,LO,98054,SOMAGLIA,7.83,10.7,38.1,43.3
2014,98,LO,98055,SORDIO,5.51,14,53.2,41
2014,98,LO,98056,TAVAZZANO CON VILLAVESCO,6.45,9.68,42.6,55.2
2014,98,LO,98057,TERRANOVA DEI PASSERINI,8.83,4.41,38.6,50.8
2014,98,LO,98058,TURANO LODIGIANO,8.36,8.36,29.5,23.1
2014,98,LO,98059,VALERA FRATTA,8.94,13.7,54.2,60.2
2014,98,LO,98060,VILLANOVA DEL SILLARO,7.1,14.7,50.8,42.6
2014,98,LO,98061,ZELO BUON PERSICO,6.37,9.15,39.9,33.2
2014,108,MB,108001,AGRATE BRIANZA,8.95,10.1,31.9,29.6
2014,108,MB,108002,AICURZIO,12,7.73,40.6,32.3
2014,108,MB,108003,ALBIATE,9.52,8.73,36.9,36.5
2014,108,MB,108004,ARCORE,7.9,9.08,35.8,33.6
2014,108,MB,108005,BARLASSINA,9.79,9.51,37.1,32.1
2014,108,MB,108006,BELLUSCO,8.95,10.3,33.6,37.8
2014,108,MB,108007,BERNAREGGIO,6.8,9.11,38,36.5
2014,108,MB,108008,BESANA IN BRIANZA,9.71,7.26,31.3,32.4
2014,108,MB,108009,BIASSONO,9.95,7.63,37.5,33.2
2014,108,MB,108010,BOVISIO-MASCIAGO,7.72,7.78,35.4,31.7
2014,108,MB,108011,BRIOSCO,9.64,6.65,28.2,25.4
2014,108,MB,108012,BRUGHERIO,9,8.68,32.2,24.3
2014,108,MB,108013,BURAGO DI MOLGORA,10,7.45,30.7,39.3
2014,108,MB,108014,CAMPARADA,3.45,7.39,25.1,35.5
2014,108,MB,108015,CARATE BRIANZA,9.42,8.41,31.8,33.5
2014,108,MB,108016,CARNATE,5.95,5.95,31.5,41.5
2014,108,MB,108017,CAVENAGO DI BRIANZA,8.34,9.73,41.7,28.6
2014,108,MB,108018,CERIANO LAGHETTO,7.85,9.69,36.3,28.1
2014,108,MB,108019,CESANO MADERNO,7.92,9.26,35.1,31.9
2014,108,MB,108020,COGLIATE,7.77,7.42,27.6,28.7
2014,108,MB,108021,CONCOREZZO,8.14,7.88,31.3,25.5
2014,108,MB,108022,CORREZZANA,4.88,9.77,54.1,49.9
2014,108,MB,108023,DESIO,7.76,9.75,36.2,34.5
2014,108,MB,108024,GIUSSANO,8.52,10.5,37.6,28.1
2014,108,MB,108025,LAZZATE,7.58,7.07,28.9,25.8
2014,108,MB,108026,LESMO,5,7.97,37,39.8
2014,108,MB,108027,LIMBIATE,8.29,9.59,35.6,41.4
2014,108,MB,108028,LISSONE,7.48,11,39,30.5
2014,108,MB,108029,MACHERIO,8.74,7.92,41.9,37.5
2014,108,MB,108030,MEDA,7.86,8.37,32.1,30
2014,108,MB,108031,MEZZAGO,8.56,7.64,39.1,29.8
2014,108,MB,108032,MISINTO,8.66,12.3,33.5,26.1
2014,108,MB,108033,MONZA,10,7.61,37.5,41.5
2014,108,MB,108034,MUGGIO',8.87,7.33,31.7,31.7
2014,108,MB,108035,NOVA MILANESE,7.7,7.79,29.7,31.8
2014,108,MB,108036,ORNAGO,8.14,13,37,38.2
2014,108,MB,108037,RENATE,7.96,9.89,27.2,33
2014,108,MB,108038,RONCO BRIANTINO,6.72,7.3,42.6,30.1
2014,108,MB,108039,SEREGNO,8.74,8.72,35.8,29.3
2014,108,MB,108040,SEVESO,7.55,10.6,32.3,30.3
2014,108,MB,108041,SOVICO,8.02,9.7,34.9,28.2
2014,108,MB,108042,SULBIATE,5.25,9.55,30.3,37.2
2014,108,MB,108043,TRIUGGIO,7.63,10.2,25.3,30.5
2014,108,MB,108044,USMATE VELATE,6.35,8.31,37.3,32.9
2014,108,MB,108045,VAREDO,8.31,8.69,40.9,34.6
2014,108,MB,108046,VEDANO AL LAMBRO,8.75,5.83,42.5,40
2014,108,MB,108047,VEDUGGIO CON COLZANO,9.84,8.05,22.3,32.4
2014,108,MB,108048,VERANO BRIANZA,7.43,8.62,32.6,31.7
2014,108,MB,108049,VILLASANTA,8.35,7.19,31.5,29.3
2014,108,MB,108050,VIMERCATE,9.26,7.94,34.2,29.9
2014,108,MB,108051,BUSNAGO,8.24,11.6,38.2,28.6
2014,108,MB,108052,CAPONAGO,6.81,11.3,29.7,32.7
2014,108,MB,108053,CORNATE D'ADDA,7.76,8.88,29.7,26.7
2014,108,MB,108054,LENTATE SUL SEVESO,9.13,8.81,34.5,31.3
2014,108,MB,108055,RONCELLO,5.09,15.5,49.5,35.2
2017,18,PV,18158,TORRE DE' NEGRI,6.289308176100629,0,62.893081761006289,50.314465408805031
2017,14,SO,14067,TORRE DI SANTA MARIA,21.0387902695595,9.204470742932281,11.834319526627219,22.353714661406969
2017,17,BS,17155,PREVALLE,5.890804597701149,8.620689655172414,38.649425287356322,46.264367816091954
2017,17,BS,17055,CIVIDATE CAMUNO,10.893246187363834,11.619462599854757,30.137981118373275,17.066085693536674
2017,19,CR,19021,CASALMAGGIORE,9.804876465049836,8.765949157494887,36.62218759131197,32.401545404369988
2017,98,LO,98057,TERRANOVA DEI PASSERINI,7.641921397379913,7.641921397379913,38.209606986899563,33.842794759825328
2017,12,VA,12096,MALNATE,8.583690987124464,8.226037195994278,35.824988078206962,34.513590844062947
2017,16,BG,16184,RONCOBELLO,11.560693641618497,2.312138728323699,78.61271676300578,67.052023121387283
2017,16,BG,16043,CALCINATE,6.515202138322753,8.185766789174741,39.926495155362513,41.931172736384898
2017,12,VA,12136,VENEGONO INFERIORE,10.109245067666721,5.380727213435513,40.436980270666884,38.643404532855046
2017,97,LC,97089,VESTRENO,22.764227642276423,19.51219512195122,29.268292682926829,42.276422764227642
2017,18,PV,18028,CANEVINO,27.522935779816514,9.174311926605505,18.348623853211009,18.348623853211009
2017,15,MI,15204,SEDRIANO,7.968782090778394,8.954610803039639,42.88354898336414,31.792975970425139
2017,19,CR,19106,TORNATA,6.389776357827476,8.519701810436635,57.507987220447284,23.429179978700745
2017,19,CR,19007,BORDOLANO,6.546644844517185,8.183306055646481,13.09328968903437,34.369885433715221
2017,17,BS,17138,SAN PAOLO,10.370697263901147,7.06090026478376,29.788172992056487,32.65666372462489
2017,17,BS,17134,PARATICO,4.841595621513525,6.104620566256184,43.995368908535944,32.838648563309125
2017,16,BG,16200,SOLTO COLLINA,9.460211463550362,7.790762381747357,32.276015581524763,28.380634390651085
2017,16,BG,16229,VALTORTA,14.678899082568807,0,14.678899082568807,18.348623853211009
2017,18,PV,18113,PIEVE DEL CAIRO,17.712550607287449,4.554655870445344,41.497975708502024,42.510121457489879
2017,16,BG,16139,MONTELLO,4.553042950371832,9.409622097435119,38.549096979814843,62.528456518439824
2017,13,CO,13021,BENE LARIO,5.925925925925926,0,26.666666666666667,35.555555555555556
2017,19,CR,19006,BONEMERSE,7.874015748031496,5.905511811023622,46.587926509186352,39.37007874015748
2017,18,PV,18043,CERANOVA,4.978501923512107,12.219959266802444,56.573885494455759,47.974654899298484
2017,19,CR,19025,CASTELLEONE,12.310304573914889,6.049028971665075,39.371749973469171,22.710389472567123
2017,13,CO,13212,SENNA COMASCO,3.444496633787381,8.1415374980429,33.505558165022702,44.152184124001879
2017,19,CR,19027,CASTELVISCONTI,13.675213675213675,0,75.213675213675214,119.658119658119658
